sample_id,timestamp,room_id,room_type,building_zone,lesson_type,room_area_m2,capacity,occupancy_count,hvac_airflow_m3h,ventilation_level,outdoor_temp_c,indoor_temp_c,humidity_pct,co2_ppm_current,minutes_since_lesson_start,minutes_until_break,noise_level_db,is_exam_period,floor,future_co2_ppm,co2_risk_next_30min
ag-04625,2026-02-15T08:30:00,S-146,seminar,south,none,43.0,39,11,213.1,0.382,-3.5,23.2,47.2,469.0,9,80,56.7,False,5,555.5,0
ag-04626,2026-03-11T08:20:00,W-330,lab,west,exam,46.7,39,42,480.4,0.687,7.3,21.6,59.7,781.4,12,87,62.8,False,4,871.9,0
ag-04627,2026-05-14T11:45:00,N-276,seminar,north,practice,21.6,20,20,158.1,0.462,18.0,25.1,64.5,518.2,2,90,76.4,True,5,600.9,0
ag-04628,2026-03-08T18:45:00,S-579,lecture,south,lab,127.6,113,117,1271.3,0.777,4.5,26.1,54.0,1107.7,26,64,67.4,False,3,1663.1,1
ag-04629,2026-03-17T14:45:00,C-221,lab,central,lecture,30.2,22,15,243.9,1.0,9.9,25.3,58.3,423.6,33,56,62.1,False,6,365.9,0
ag-04630,2026-05-06T11:45:00,W-313,seminar,west,lab,31.8,33,26,207.0,0.457,19.3,21.4,56.2,656.9,23,64,60.2,True,3,782.0,0
ag-04631,2026-03-29T08:55:00,C-259,lab,central,lecture,41.4,33,29,471.5,0.968,6.4,22.7,58.0,630.3,57,45,60.0,False,5,738.6,0
ag-04632,2026-04-29T14:20:00,C-510,seminar,central,none,58.0,46,14,210.3,0.257,12.4,25.4,65.3,460.4,0,90,50.1,False,3,564.7,0
ag-04633,2026-02-24T14:50:00,E-544,coworking,east,practice,70.0,74,68,555.0,0.526,0.1,21.3,56.9,937.3,60,34,61.7,False,4,1230.0,1
ag-04634,2026-04-25T17:40:00,C-294,seminar,central,lecture,54.3,54,37,357.9,0.604,14.4,22.2,54.7,564.2,27,61,70.3,False,5,756.4,0
ag-04635,2026-03-24T18:40:00,C-261,seminar,central,lecture,45.7,48,27,429.1,0.608,15.4,22.7,69.8,582.0,45,39,58.2,False,3,641.5,0
ag-04636,2026-03-15T09:50:00,W-312,lecture,west,practice,91.8,66,43,546.1,0.367,9.1,21.9,60.1,773.0,61,37,52.6,False,1,1033.3,0
ag-04637,2026-04-18T12:00:00,W-284,coworking,west,lecture,30.2,27,13,154.0,0.466,9.2,22.1,52.1,457.0,16,56,52.4,False,6,558.2,0
ag-04638,2026-04-06T14:50:00,S-568,lecture,south,exam,73.3,73,74,588.0,0.287,15.7,24.4,62.0,904.4,68,26,77.5,False,7,1317.6,1
ag-04639,2026-04-24T15:05:00,W-103,lecture,west,none,83.1,63,6,592.9,0.461,12.6,23.7,63.9,486.6,31,72,48.6,False,4,542.8,0
ag-04640,2026-04-23T16:05:00,S-306,lab,south,none,21.8,22,1,273.1,0.759,9.1,22.5,35.2,553.7,70,19,42.3,False,2,427.4,0
ag-04641,2026-02-21T15:30:00,N-453,seminar,north,lecture,42.0,42,34,265.6,0.059,1.0,27.4,55.4,774.3,0,89,72.7,False,7,888.4,0
ag-04642,2026-02-12T11:45:00,W-354,lab,west,none,25.5,25,5,241.6,0.559,5.6,23.3,45.2,444.2,4,81,36.0,False,5,446.3,0
ag-04643,2026-04-07T15:20:00,S-525,lab,south,none,44.0,32,5,263.1,0.565,9.6,21.0,46.2,380.0,66,40,50.4,False,5,539.5,0
ag-04644,2026-03-07T12:05:00,N-513,coworking,north,none,90.4,70,28,576.3,0.288,10.7,23.8,60.8,597.1,33,46,57.6,False,7,822.5,0
ag-04645,2026-05-03T14:35:00,W-519,lecture,west,exam,100.6,74,81,716.6,0.444,24.4,22.4,79.2,920.3,22,80,75.3,True,4,1331.5,1
ag-04646,2026-05-10T10:45:00,E-551,coworking,east,lab,66.9,57,46,517.4,0.468,20.9,22.9,64.2,614.5,34,73,54.9,True,4,896.6,0
ag-04647,2026-03-15T09:10:00,S-239,lab,south,practice,29.9,27,20,249.0,0.461,-3.7,24.0,44.7,639.7,90,6,57.1,True,5,730.8,0
ag-04648,2026-05-11T12:55:00,E-292,lecture,east,lab,84.5,61,32,534.0,0.471,8.6,20.7,57.6,559.4,20,67,50.8,True,4,658.6,0
ag-04649,2026-03-23T16:25:00,N-350,lecture,north,practice,137.8,123,102,1181.4,0.571,1.1,23.5,54.7,1262.8,48,51,53.2,False,5,1636.3,1
ag-04650,2026-03-25T09:40:00,W-178,coworking,west,lab,67.7,51,43,452.1,0.768,5.9,23.6,44.2,687.9,48,40,54.8,False,1,936.7,0
ag-04651,2026-02-28T11:35:00,N-180,seminar,north,practice,81.5,64,58,607.1,0.392,7.5,26.3,67.5,836.8,30,70,66.0,False,3,1100.0,1
ag-04652,2026-04-10T14:10:00,N-121,lecture,north,practice,154.9,108,103,1212.1,0.713,8.0,23.4,54.6,1031.2,17,73,68.1,False,3,1498.3,1
ag-04653,2026-04-02T12:30:00,N-433,lab,north,lecture,24.6,21,19,288.6,0.887,10.6,25.0,61.6,407.8,40,62,60.9,False,6,423.2,0
ag-04654,2026-04-02T17:25:00,E-162,lab,east,lab,33.2,24,19,354.3,0.897,7.3,23.8,50.0,476.6,22,65,61.2,False,6,566.1,0
ag-04655,2026-04-12T10:20:00,W-331,seminar,west,practice,59.2,45,20,535.6,0.653,22.6,24.1,58.2,560.6,27,54,49.7,False,2,680.3,0
ag-04656,2026-04-22T13:40:00,N-381,lecture,north,lecture,88.7,82,59,711.7,0.597,5.7,25.4,56.8,743.8,52,41,60.3,False,2,987.3,0
ag-04657,2026-02-18T13:00:00,E-516,seminar,east,practice,42.5,41,26,261.1,0.244,7.7,25.2,61.2,675.7,18,64,64.0,False,4,735.9,0
ag-04658,2026-02-13T15:35:00,W-472,lecture,west,practice,108.8,80,59,521.3,0.267,-4.6,25.0,50.2,837.2,51,52,61.2,False,5,1031.2,0
ag-04659,2026-03-30T09:25:00,W-130,seminar,west,lecture,59.7,52,47,686.3,0.709,3.3,23.0,67.3,543.9,29,59,72.4,True,1,648.8,0
ag-04660,2026-02-18T14:50:00,E-521,coworking,east,lecture,69.7,67,46,796.9,0.628,0.8,23.3,49.7,785.3,0,90,55.6,False,6,956.6,0
ag-04661,2026-03-13T17:10:00,W-427,seminar,west,lecture,28.1,21,17,146.4,0.637,14.0,22.4,48.1,601.5,13,72,60.1,False,6,675.1,0
ag-04662,2026-02-25T17:50:00,C-322,seminar,central,lecture,31.4,23,15,182.3,0.414,4.0,24.5,42.0,429.4,5,90,55.6,False,7,474.8,0
ag-04663,2026-04-08T17:55:00,E-471,lab,east,practice,37.9,27,20,222.1,0.441,8.7,24.2,65.5,633.8,57,37,57.2,False,5,769.5,0
ag-04664,2026-03-25T13:35:00,S-322,seminar,south,none,38.6,42,14,359.8,0.575,14.1,24.0,48.5,440.1,0,90,45.1,False,1,468.9,0
ag-04665,2026-03-20T15:55:00,C-133,seminar,central,lecture,35.4,33,23,342.7,0.482,-0.2,24.2,49.5,643.5,55,22,55.3,False,6,751.2,0
ag-04666,2026-04-23T15:05:00,N-596,lecture,north,lecture,109.4,100,69,874.4,0.503,9.6,25.6,58.3,970.0,20,72,59.5,False,6,1161.3,1
ag-04667,2026-03-11T15:45:00,S-253,seminar,south,lecture,26.7,20,12,183.8,0.69,9.6,23.1,75.3,480.7,90,0,43.6,False,1,445.1,0
ag-04668,2026-04-06T15:45:00,C-501,seminar,central,exam,74.9,57,56,269.5,0.17,18.9,22.2,56.3,907.4,70,21,65.4,False,4,1074.3,0
ag-04669,2026-02-11T08:25:00,C-412,seminar,central,practice,38.9,28,16,163.1,0.26,3.4,25.0,54.2,620.4,54,29,59.9,False,1,710.2,0
ag-04670,2026-03-17T15:25:00,S-187,seminar,south,lab,49.8,54,42,342.4,0.587,3.8,22.8,63.0,549.3,29,62,57.0,False,2,780.8,0
ag-04671,2026-02-11T10:00:00,E-344,lecture,east,practice,74.4,81,58,736.7,0.398,6.2,23.5,52.4,975.3,90,7,58.7,False,3,1137.3,1
ag-04672,2026-03-17T15:45:00,E-206,seminar,east,none,21.7,21,1,220.7,0.664,2.7,21.6,42.4,430.1,40,58,40.2,False,2,403.2,0
ag-04673,2026-03-22T13:30:00,C-576,seminar,central,none,27.2,24,0,163.7,0.441,8.0,23.7,63.2,406.9,76,20,47.9,False,5,478.6,0
ag-04674,2026-03-19T12:25:00,S-300,lab,south,practice,23.7,24,13,143.5,0.394,11.1,21.3,61.1,582.9,22,74,47.0,False,6,602.2,0
ag-04675,2026-04-15T15:35:00,N-293,lecture,north,practice,114.9,98,22,545.8,0.394,12.5,23.2,36.8,494.1,0,90,48.8,False,3,655.0,0
ag-04676,2026-03-04T14:55:00,N-315,lab,north,lecture,40.3,28,18,304.8,0.543,-5.6,23.8,57.0,453.7,49,35,51.5,False,3,506.3,0
ag-04677,2026-02-14T18:20:00,S-255,lecture,south,lab,82.3,57,39,617.0,0.51,4.4,21.4,74.8,647.7,27,71,59.3,False,1,850.8,0
ag-04678,2026-04-21T13:05:00,S-112,coworking,south,lecture,91.7,65,35,422.4,0.631,12.8,23.2,55.4,514.2,16,64,48.8,False,5,585.1,0
ag-04679,2026-04-10T18:40:00,S-362,lab,south,practice,46.8,33,30,332.7,0.434,13.2,21.5,62.2,561.1,0,83,60.7,False,1,668.8,0
ag-04680,2026-03-08T09:35:00,S-382,lecture,south,practice,114.4,114,65,959.2,0.456,2.6,20.9,51.8,899.2,8,90,56.1,False,5,1136.7,1
ag-04681,2026-03-18T14:45:00,E-126,lab,east,none,47.3,39,6,308.8,0.752,12.9,19.5,47.0,518.6,42,44,48.4,False,4,460.0,0
ag-04682,2026-04-10T10:00:00,N-444,lab,north,lab,41.7,42,31,285.7,0.653,11.5,23.2,48.1,601.7,30,66,70.1,False,4,744.0,0
ag-04683,2026-02-10T18:05:00,N-143,lecture,north,lecture,70.4,56,46,800.1,0.852,6.0,24.7,73.2,679.2,41,56,62.0,False,1,743.0,0
ag-04684,2026-04-18T16:05:00,E-268,lab,east,none,54.8,40,10,372.9,0.504,10.3,25.7,32.1,450.2,35,49,49.9,False,6,441.6,0
ag-04685,2026-03-03T15:10:00,E-563,seminar,east,none,39.1,30,4,215.5,0.344,-2.0,22.4,46.4,474.7,25,61,49.0,False,2,509.6,0
ag-04686,2026-03-05T09:55:00,W-130,lecture,west,lecture,64.6,55,44,732.5,0.822,2.8,24.6,44.8,543.5,44,45,78.8,False,7,734.6,0
ag-04687,2026-03-19T11:20:00,C-259,lecture,central,lab,124.1,119,89,698.6,0.395,3.7,25.0,58.5,1112.1,51,40,67.3,False,4,1634.7,1
ag-04688,2026-05-18T13:15:00,S-419,coworking,south,exam,29.8,32,35,287.0,0.384,16.7,23.8,75.1,663.6,0,85,58.9,True,3,651.6,0
ag-04689,2026-02-20T13:20:00,S-567,lab,south,lecture,61.9,43,21,327.6,0.699,9.0,25.5,54.0,419.5,0,73,55.1,False,6,531.9,0
ag-04690,2026-03-10T12:30:00,N-131,lecture,north,lecture,101.4,103,58,625.7,0.258,-0.1,27.3,68.1,961.4,53,38,63.1,False,2,1293.3,1
ag-04691,2026-03-21T08:55:00,N-354,seminar,north,exam,39.1,39,36,222.8,0.587,5.4,23.5,43.3,554.8,8,80,63.8,False,7,893.4,0
ag-04692,2026-05-11T17:55:00,E-130,lecture,east,practice,83.2,73,57,647.7,0.482,10.7,22.6,53.1,855.2,86,0,58.3,True,2,1180.4,1
ag-04693,2026-03-21T16:15:00,S-375,seminar,south,lab,41.7,29,16,219.1,0.457,5.8,23.5,46.5,525.0,75,10,54.0,False,2,541.4,0
ag-04694,2026-02-14T10:25:00,W-181,lecture,west,practice,107.1,99,66,823.0,0.535,0.1,21.3,53.6,760.4,73,18,49.6,False,3,1205.3,1
ag-04695,2026-03-01T09:45:00,N-300,lab,north,none,30.5,28,12,117.4,0.2,0.2,23.4,59.6,380.0,7,86,50.1,False,4,361.5,0
ag-04696,2026-02-16T17:20:00,E-484,seminar,east,practice,71.9,54,28,431.8,0.395,-6.3,23.3,56.8,540.8,24,66,56.5,False,3,686.1,0
ag-04697,2026-04-05T14:05:00,C-591,lecture,central,none,90.8,78,19,406.2,0.208,17.5,22.1,50.9,530.2,0,90,40.6,False,3,645.3,0
ag-04698,2026-05-03T14:05:00,N-305,lab,north,lecture,30.7,29,32,216.9,0.622,18.3,22.6,59.4,616.1,0,85,65.0,True,2,738.4,0
ag-04699,2026-02-14T09:20:00,W-112,lecture,west,lab,66.8,65,66,579.3,0.45,2.4,24.0,58.4,802.6,29,62,64.2,False,3,1077.3,0
ag-04700,2026-03-02T16:45:00,W-145,coworking,west,lecture,34.2,37,21,250.7,0.479,5.7,24.7,40.5,512.5,29,67,52.5,False,1,586.9,0
ag-04701,2026-03-23T18:05:00,E-445,lab,east,lecture,31.0,24,21,327.2,0.937,7.0,24.5,65.8,413.1,51,30,67.9,False,5,595.2,0
ag-04702,2026-02-18T18:45:00,S-331,lecture,south,practice,165.2,129,74,956.2,0.476,0.7,22.5,68.4,964.3,59,26,54.5,False,1,1221.6,1
ag-04703,2026-03-02T08:55:00,C-324,seminar,central,practice,50.7,52,49,437.9,0.261,-5.0,24.8,55.5,856.0,46,46,73.5,False,1,1193.1,1
ag-04704,2026-04-14T09:40:00,S-120,coworking,south,exam,45.4,34,32,434.4,0.681,5.2,24.5,64.5,589.7,37,57,68.9,False,5,732.1,0
ag-04705,2026-04-23T18:30:00,E-269,seminar,east,none,66.7,49,2,441.5,0.675,15.8,23.5,54.1,380.0,15,83,50.4,False,4,381.7,0
ag-04706,2026-04-19T10:30:00,E-453,lecture,east,lecture,85.3,94,82,574.5,0.627,7.1,25.1,60.9,980.9,49,39,65.8,False,2,1437.1,1
ag-04707,2026-03-18T08:05:00,N-192,lab,north,practice,52.9,41,30,462.2,0.775,0.7,24.3,59.4,545.4,36,63,54.4,False,4,633.3,0
ag-04708,2026-02-22T18:45:00,N-224,seminar,north,lecture,38.6,36,21,226.9,0.302,7.1,21.7,47.9,626.6,61,38,59.9,False,5,824.6,0
ag-04709,2026-02-26T15:30:00,C-123,lecture,central,lecture,113.4,125,114,1302.2,0.482,-0.6,25.5,61.6,1247.5,90,0,61.3,False,3,1488.5,1
ag-04710,2026-03-15T18:50:00,N-264,seminar,north,none,82.5,57,12,309.2,0.292,9.7,23.4,41.1,512.0,2,87,46.0,False,6,470.8,0
ag-04711,2026-04-24T16:20:00,N-379,seminar,north,none,34.5,28,4,223.9,0.398,7.9,21.9,49.4,380.0,18,68,55.9,False,7,341.7,0
ag-04712,2026-05-07T15:55:00,E-389,coworking,east,practice,53.1,52,47,642.2,0.851,28.0,26.2,55.5,800.9,13,76,63.8,True,4,983.5,0
ag-04713,2026-03-02T17:35:00,S-367,lecture,south,practice,79.0,84,50,426.2,0.05,1.4,26.5,54.6,809.4,9,75,60.9,False,2,1057.4,0
ag-04714,2026-05-02T09:00:00,W-493,lab,west,lecture,41.0,34,39,266.6,0.681,17.1,24.2,59.0,658.8,55,25,69.6,True,3,945.1,0
ag-04715,2026-05-15T14:40:00,W-531,seminar,west,practice,38.4,40,30,377.7,0.367,17.1,22.4,46.1,722.8,26,62,58.2,True,3,782.9,0
ag-04716,2026-04-26T09:25:00,N-523,lecture,north,lab,123.5,87,69,641.6,0.2,18.0,23.1,41.3,842.9,0,86,72.6,False,1,1192.1,1
ag-04717,2026-04-10T14:25:00,N-266,lecture,north,lecture,120.3,83,70,506.1,0.302,9.2,25.3,59.8,796.3,11,88,52.6,False,7,1174.8,1
ag-04718,2026-03-01T17:45:00,W-429,coworking,west,lecture,29.6,24,18,145.2,0.588,1.6,24.2,60.9,435.2,10,87,52.1,False,7,477.3,0
ag-04719,2026-04-26T14:50:00,S-305,lecture,south,exam,161.4,116,87,840.4,0.701,11.4,21.5,48.0,847.4,64,21,55.5,False,5,1256.5,1
ag-04720,2026-05-06T17:10:00,S-561,lecture,south,lecture,80.1,78,64,624.4,0.526,7.9,26.1,62.6,1048.9,81,14,52.9,True,5,1357.7,1
ag-04721,2026-03-12T17:10:00,N-488,coworking,north,none,77.5,72,1,454.4,0.399,-1.1,21.9,36.5,399.3,28,65,40.3,False,4,494.6,0
ag-04722,2026-04-12T17:30:00,N-584,seminar,north,none,48.1,45,9,319.0,0.541,8.3,23.2,40.5,495.9,30,61,43.4,False,6,591.0,0
ag-04723,2026-04-10T16:15:00,N-353,lab,north,lecture,34.9,30,28,269.5,0.851,7.0,23.9,68.9,514.5,55,29,68.8,False,2,669.0,0
ag-04724,2026-04-24T17:00:00,C-376,seminar,central,practice,64.8,51,41,427.6,0.436,10.5,24.5,54.0,747.3,54,36,55.3,False,1,992.1,0
ag-04725,2026-02-16T15:15:00,C-374,lab,central,none,23.3,24,6,201.8,0.406,3.4,22.2,54.6,553.9,61,28,51.0,False,5,489.7,0
ag-04726,2026-04-26T18:55:00,W-505,seminar,west,practice,44.6,44,27,280.3,0.365,5.7,22.0,57.0,566.0,11,88,52.4,False,5,521.8,0
ag-04727,2026-04-17T12:25:00,N-179,seminar,north,practice,79.2,55,46,537.2,0.693,8.6,23.6,62.5,780.7,57,43,69.5,False,6,1044.6,0
ag-04728,2026-05-19T13:45:00,E-491,lecture,east,lecture,118.2,112,88,560.6,0.381,17.8,23.5,55.0,880.6,76,21,61.6,True,3,1330.3,1
ag-04729,2026-02-14T12:00:00,W-173,seminar,west,lecture,59.6,61,40,740.8,0.644,-4.7,24.7,68.4,672.8,18,74,56.1,False,6,827.6,0
ag-04730,2026-03-19T16:05:00,W-374,lecture,west,lecture,57.3,59,70,224.6,0.123,3.0,25.0,65.1,916.0,81,6,74.2,False,7,1258.6,1
ag-04731,2026-05-09T12:10:00,S-389,seminar,south,practice,65.7,52,39,289.8,0.225,18.4,26.2,60.2,597.5,8,78,53.0,True,4,768.3,0
ag-04732,2026-04-27T17:00:00,S-425,seminar,south,practice,55.1,45,35,341.1,0.412,14.2,25.0,46.4,572.2,0,90,71.7,False,4,810.1,0
ag-04733,2026-05-04T14:00:00,W-440,seminar,west,practice,51.9,38,28,368.2,0.441,12.0,24.0,57.7,727.1,62,39,59.8,True,6,986.5,0
ag-04734,2026-05-12T14:25:00,C-325,lecture,central,lab,106.2,107,86,703.8,0.219,17.2,24.6,54.6,903.6,29,61,70.5,True,3,1320.9,1
ag-04735,2026-05-08T17:25:00,W-176,seminar,west,lecture,28.0,24,19,225.2,0.346,15.4,23.8,54.3,471.6,16,65,58.7,True,2,530.4,0
ag-04736,2026-05-15T15:00:00,C-588,lecture,central,lecture,115.8,81,69,359.0,0.287,16.4,25.5,53.9,771.5,52,37,66.5,True,7,1202.0,1
ag-04737,2026-03-25T08:05:00,E-264,seminar,east,none,43.5,34,9,347.7,0.714,6.0,22.5,51.9,427.5,40,42,52.8,False,2,428.1,0
ag-04738,2026-03-11T15:50:00,E-458,lecture,east,lecture,144.7,110,61,875.8,0.535,6.1,24.4,57.9,734.3,3,90,60.1,False,3,1079.1,0
ag-04739,2026-02-28T11:50:00,S-353,coworking,south,lab,28.5,30,24,229.0,0.441,-0.9,24.0,57.8,595.8,42,37,54.2,False,6,661.4,0
ag-04740,2026-03-21T15:10:00,S-206,lab,south,lecture,28.3,21,18,175.1,0.662,11.3,24.3,65.2,498.5,22,66,57.1,True,5,625.3,0
ag-04741,2026-02-22T17:25:00,W-185,seminar,west,lecture,59.4,42,20,403.5,0.681,8.9,23.6,68.1,611.6,73,2,51.0,False,1,600.2,0
ag-04742,2026-03-28T16:00:00,N-531,lab,north,none,40.5,28,4,197.2,0.343,8.8,22.0,42.3,415.8,15,82,45.9,False,5,481.3,0
ag-04743,2026-04-06T15:10:00,S-349,lecture,south,lecture,94.0,100,85,1128.3,0.554,2.4,24.1,57.7,1097.3,7,90,60.7,False,7,1396.8,1
ag-04744,2026-05-07T17:55:00,W-185,coworking,west,none,53.7,43,16,299.5,0.173,16.3,20.4,51.0,549.5,77,20,51.1,True,7,736.3,0
ag-04745,2026-04-16T10:50:00,S-252,lecture,south,exam,104.4,111,121,914.7,0.343,15.0,25.4,62.7,1005.9,21,77,75.6,False,4,1678.1,1
ag-04746,2026-03-14T18:20:00,N-326,seminar,north,practice,40.5,44,37,487.3,0.628,10.0,22.1,52.6,703.6,22,80,51.2,False,6,930.7,0
ag-04747,2026-04-13T16:35:00,E-361,lab,east,lecture,35.7,36,26,366.2,0.484,13.7,24.1,51.8,621.3,69,15,65.2,False,7,834.5,0
ag-04748,2026-04-17T11:05:00,N-281,seminar,north,practice,40.8,41,35,394.1,0.467,14.2,22.3,62.9,733.9,27,54,56.9,False,4,880.3,0
ag-04749,2026-02-22T13:45:00,S-537,lab,south,lecture,43.4,33,29,414.7,1.0,-2.0,24.3,65.1,561.2,75,11,67.9,False,5,647.0,0
ag-04750,2026-02-27T18:15:00,N-396,coworking,north,practice,64.5,51,32,230.8,0.208,1.7,25.5,65.4,656.1,90,9,59.1,False,6,818.0,0
ag-04751,2026-02-13T12:10:00,C-489,lecture,central,lecture,175.8,129,100,1292.2,0.475,-4.9,24.4,65.8,776.9,2,79,56.0,True,2,1082.3,0
ag-04752,2026-03-17T16:40:00,S-293,lecture,south,lecture,104.9,98,85,946.5,0.499,3.2,24.7,67.9,984.7,68,25,62.7,False,5,1287.3,1
ag-04753,2026-03-09T10:55:00,E-552,lab,east,lecture,36.5,32,23,197.0,0.504,1.1,23.2,60.0,440.3,0,90,63.2,False,3,537.9,0
ag-04754,2026-02-16T13:40:00,W-586,lecture,west,lecture,147.5,126,130,1173.1,0.608,-1.7,23.4,57.4,1343.3,5,88,72.9,False,5,1693.2,1
ag-04755,2026-03-28T11:40:00,N-535,lecture,north,none,111.4,119,9,727.3,0.275,9.8,22.9,39.9,501.9,12,61,53.8,False,3,501.2,0
ag-04756,2026-02-15T11:40:00,S-371,lab,south,exam,44.1,42,33,445.6,0.825,8.3,24.0,66.4,687.8,57,20,62.4,False,1,873.4,0
ag-04757,2026-05-06T15:05:00,C-390,lecture,central,lecture,56.5,55,53,284.3,0.308,12.9,23.5,61.9,741.8,32,68,61.8,True,5,933.9,0
ag-04758,2026-04-17T10:30:00,E-421,lab,east,none,40.8,40,3,346.9,0.638,14.2,20.3,40.5,486.5,25,61,52.1,False,5,460.3,0
ag-04759,2026-04-07T10:55:00,C-366,lab,central,lab,25.3,23,13,337.1,0.966,4.2,22.2,66.3,481.5,24,73,51.6,False,2,426.6,0
ag-04760,2026-05-17T09:55:00,C-107,lecture,central,lab,57.7,60,59,556.9,0.716,13.3,24.7,51.9,842.3,65,21,54.4,True,2,1143.9,1
ag-04761,2026-05-17T17:50:00,W-490,coworking,west,lecture,23.0,24,19,260.3,0.788,15.8,22.5,49.7,498.9,66,26,59.1,True,4,670.7,0
ag-04762,2026-04-11T16:25:00,C-435,lecture,central,none,58.3,62,13,251.5,0.093,16.7,23.8,52.1,544.2,34,54,50.7,False,3,604.0,0
ag-04763,2026-03-10T18:10:00,N-595,lecture,north,practice,70.8,78,63,486.6,0.341,10.2,25.6,53.5,1015.7,82,1,59.3,False,2,1285.7,1
ag-04764,2026-04-11T10:35:00,C-176,coworking,central,practice,101.3,71,39,781.1,0.552,9.2,23.7,51.4,606.7,60,13,53.5,False,5,787.3,0
ag-04765,2026-02-11T08:25:00,E-475,lecture,east,practice,62.4,62,61,767.4,0.838,10.1,24.7,68.9,941.9,84,11,67.4,True,2,1265.8,1
ag-04766,2026-04-28T09:10:00,C-223,lecture,central,practice,93.9,87,64,549.6,0.313,23.9,26.5,66.9,901.5,20,65,59.4,True,4,1097.8,1
ag-04767,2026-04-07T12:05:00,W-501,lab,west,practice,33.0,27,16,238.4,0.614,3.6,21.1,55.6,408.8,9,79,62.5,True,7,432.0,0
ag-04768,2026-02-16T11:00:00,N-198,lecture,north,lab,107.1,93,81,832.1,0.357,0.6,25.5,59.7,895.7,42,54,72.6,False,5,1057.0,1
ag-04769,2026-04-29T11:55:00,N-334,lab,north,lecture,37.5,30,21,384.2,0.805,14.7,23.1,52.9,571.2,78,17,58.6,False,6,753.9,0
ag-04770,2026-02-14T09:15:00,E-178,lab,east,practice,42.9,35,18,393.7,0.767,5.1,24.7,45.2,500.7,0,90,61.5,False,2,555.9,0
ag-04771,2026-03-28T13:55:00,C-265,seminar,central,practice,39.0,34,14,234.7,0.565,5.0,22.1,57.4,455.1,50,33,49.0,False,7,531.9,0
ag-04772,2026-05-14T18:35:00,E-452,seminar,east,lab,42.0,33,20,339.3,0.685,14.8,23.0,45.6,445.3,0,90,56.6,True,2,449.6,0
ag-04773,2026-03-07T09:55:00,E-473,lecture,east,practice,62.8,55,24,548.9,0.545,4.0,23.4,52.7,601.6,45,56,54.7,False,3,649.3,0
ag-04774,2026-03-26T10:20:00,E-289,lecture,east,lab,149.0,114,48,607.5,0.405,4.3,24.5,48.1,871.5,62,27,44.0,False,6,1029.1,0
ag-04775,2026-02-28T17:00:00,C-371,seminar,central,practice,27.3,26,17,202.0,0.672,2.6,21.9,65.8,527.2,90,0,63.0,False,5,584.1,0
ag-04776,2026-03-20T14:55:00,S-206,seminar,south,practice,64.1,47,34,441.2,0.491,7.7,26.1,57.5,543.2,0,90,69.7,False,1,732.3,0
ag-04777,2026-02-26T08:20:00,C-568,seminar,central,none,33.3,29,1,198.1,0.324,4.0,22.4,33.2,571.5,81,17,39.0,True,3,487.6,0
ag-04778,2026-02-16T12:40:00,N-163,seminar,north,lecture,54.3,54,36,614.0,0.69,-2.3,24.0,50.0,698.3,48,36,54.5,False,3,886.6,0
ag-04779,2026-03-07T09:10:00,W-196,coworking,west,lab,32.1,24,18,184.7,0.356,10.0,23.1,54.7,487.0,27,60,65.4,False,5,620.1,0
ag-04780,2026-04-09T09:35:00,W-511,lecture,west,lab,56.1,56,38,286.4,0.438,6.8,22.7,74.6,642.4,34,59,58.1,False,2,884.9,0
ag-04781,2026-04-21T10:30:00,W-434,lab,west,practice,36.8,35,22,281.1,0.679,17.0,25.7,48.7,639.3,67,25,58.9,False,5,877.5,0
ag-04782,2026-02-15T09:35:00,W-303,lab,west,lab,28.1,23,16,125.7,0.358,3.7,24.7,55.9,566.7,25,67,56.1,False,5,543.8,0
ag-04783,2026-04-01T13:20:00,S-341,seminar,south,lecture,34.3,32,14,266.2,0.795,6.2,22.7,52.9,460.9,19,70,52.8,False,5,518.4,0
ag-04784,2026-03-19T17:10:00,N-242,lecture,north,practice,112.8,82,63,877.9,0.623,1.0,25.4,44.1,733.2,3,77,63.5,False,7,904.1,0
ag-04785,2026-03-05T11:10:00,C-583,seminar,central,practice,39.9,31,24,252.2,0.532,3.8,24.4,45.3,690.3,75,6,48.0,False,1,732.0,0
ag-04786,2026-05-02T18:55:00,S-309,lecture,south,lecture,122.5,110,80,666.0,0.474,11.0,23.8,62.1,867.5,42,41,60.8,True,2,1232.3,1
ag-04787,2026-04-03T13:50:00,W-354,seminar,west,lab,61.1,49,27,504.2,0.778,8.8,23.4,58.7,672.0,71,12,56.5,False,1,767.8,0
ag-04788,2026-05-01T08:15:00,C-209,seminar,central,lab,29.0,21,20,93.3,0.161,15.1,25.1,61.6,563.4,41,46,63.9,True,5,617.9,0
ag-04789,2026-02-25T08:35:00,C-189,lecture,central,exam,121.4,89,94,435.9,0.125,-2.5,24.7,63.5,1047.2,33,71,70.5,False,1,1357.0,1
ag-04790,2026-02-27T18:40:00,C-592,lecture,central,lecture,124.6,124,109,1152.1,0.335,0.9,26.3,56.8,1279.5,90,0,58.6,False,2,1467.7,1
ag-04791,2026-04-04T13:55:00,E-590,coworking,east,lecture,81.4,71,32,476.0,0.65,9.8,22.2,60.2,547.3,0,90,44.7,False,1,637.4,0
